subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
4,78,1486,1,1,4,0.316639742,0.683360258
4,79,4333,0,1,1,0.770366951,0.229633049
4,80,2015,0,4,1,0.686539644,0.313460356
4,81,1236,0,5,1,0.613126079,0.386873921
4,82,1346,1,1,1,0.239970282,0.760029718
4,83,1235,1,5,5,0.402917046,0.597082954
4,84,1382,1,1,1,0.29070691,0.70929309
4,85,1491,1,1,1,0.274831964,0.725168036
4,86,2413,0,5,1,0.726815898,0.273184102
4,87,1509,0,5,1,0.617210682,0.382789318
4,88,1114,1,1,4,0.329443447,0.670556553
4,89,1071,1,1,5,0.329988852,0.670011148
4,90,1696,0,1,1,0.579086698,0.420913302
4,91,2318,1,2,1,0.602040816,0.397959184
4,92,1504,0,5,1,0.627524308,0.372475692
4,93,1920,0,5,4,0.734313171,0.265686829
4,94,1381,0,5,1,0.643736423,0.356263577
4,95,4618,1,1,1,0.544820065,0.455179935
4,96,1067,1,3,5,0.301075269,0.698924731
4,97,1600,0,1,1,0.60625,0.39375
4,98,903,1,1,1,0.421645998,0.578354002
4,99,1515,1,1,1,0.235842771,0.764157229
4,100,1737,0,2,1,0.6154289,0.3845711
4,101,943,1,1,5,0.340402969,0.659597031
4,102,1317,1,1,5,0.387155963,0.612844037
4,103,1197,1,1,5,0.321637427,0.678362573
4,104,2430,1,1,1,0.471604938,0.528395062
4,105,1257,0,5,1,0.664280032,0.335719968
4,106,2005,1,1,3,0.351673284,0.648326716
4,107,1129,1,1,5,0.37023915,0.62976085
4,108,1162,1,1,5,0.422422422,0.577577578
4,109,1801,0,1,1,0.570071259,0.429928741
4,110,2430,1,1,1,0.451987494,0.548012506
4,111,1379,1,1,5,0.363482671,0.636517329
4,112,1529,0,5,4,0.700573066,0.299426934
4,113,2327,0,1,1,0.483483483,0.516516517
4,114,1531,0,1,3,0.62565445,0.37434555
4,115,1360,0,1,1,0.475,0.525
4,116,1619,0,1,1,0.604022627,0.395977373
4,117,1415,0,1,1,0.568904594,0.431095406
4,118,1552,0,5,5,0.662371134,0.337628866
4,119,1627,0,5,1,0.688720857,0.311279143
5,0,2028,0,5,5,0.57790927,0.42209073
5,1,2197,1,0,2,0.289485662,0.710514338
5,2,1864,1,0,3,0.340128755,0.659871245
5,3,2066,1,0,2,0.528557599,0.471442401
5,4,1702,1,0,5,0.409411765,0.590588235
5,5,2343,1,0,5,0.222120658,0.777879342
5,6,3469,0,5,3,0.356897091,0.643102909
5,7,4105,0,3,0,0.412223667,0.587776333
5,8,2482,1,0,0,0.539081386,0.460918614
5,9,3178,1,0,5,0.709880428,0.290119572
5,10,1763,0,5,2,0.533749291,0.466250709
5,11,2708,1,5,5,0.429566563,0.570433437
5,12,3466,0,5,0,0.468446602,0.531553398
5,13,1868,0,2,2,0.683174224,0.316825776
5,14,2141,0,2,0,0.567041965,0.432958035
5,15,1801,1,0,2,0.361239288,0.638760712
5,16,4713,1,5,2,0.184595799,0.815404201
5,17,1717,0,5,0,0.589400116,0.410599884
5,18,1870,0,2,3,0.721637427,0.278362573
5,19,1629,0,5,0,0.59791283,0.40208717
5,20,2029,1,0,3,0.510192196,0.489807804
5,21,3458,1,5,5,0.310005784,0.689994216
5,22,2113,1,5,3,0.504385965,0.495614035
5,23,2422,1,2,3,0.516784452,0.483215548
5,24,2205,0,2,5,0.279818594,0.720181406
5,25,2222,0,3,2,0.721872187,0.278127813
5,26,3793,1,0,2,0.471436815,0.528563185
5,27,2187,1,3,5,0.379746835,0.620253165
5,28,2330,0,5,0,0.463090129,0.536909871
5,29,3852,1,5,2,0.28977431,0.71022569
5,30,3695,0,2,5,0.413095238,0.586904762
5,31,3260,0,3,3,0.576396207,0.423603793
5,32,24903,0,0,3,0.746211062,0.253788938
5,33,4399,1,2,3,0.399220083,0.600779917
5,34,3612,1,0,0,0.504983389,0.495016611
5,35,2359,1,3,5,0.432386604,0.567613396
5,36,4328,1,3,5,0.469963031,0.530036969
5,37,1866,1,0,0,0.436767428,0.563232572
5,38,2742,0,5,5,0.524539877,0.475460123
5,39,2290,1,5,0,0.340611354,0.659388646
5,40,4077,1,5,5,0.275169607,0.724830393
5,41,1560,0,5,5,0.641328413,0.358671587
5,42,2605,0,0,0,0.369485294,0.630514706
5,43,1836,1,0,0,0.55664488,0.44335512
5,44,1968,0,5,3,0.409677419,0.590322581
5,45,3258,0,2,0,0.310918988,0.689081012
5,46,3518,0,5,3,0.356881851,0.643118149
5,47,1889,0,5,0,0.538911644,0.461088356
5,48,1837,0,2,0,0.635696822,0.364303178
5,49,2012,1,3,2,0.383315734,0.616684266
5,50,2183,0,0,0,0.281518987,0.718481013
5,51,1414,1,0,5,0.342998586,0.657001414
5,52,1778,1,0,5,0.403824522,0.596175478
5,53,2422,0,5,3,0.495198903,0.504801097
5,54,1579,0,5,5,0.624054983,0.375945017
5,55,2238,0,0,5,0.605050505,0.394949495
5,56,1383,1,3,5,0.504378284,0.495621716
5,57,2886,0,0,3,0.615557218,0.384442782
5,58,1683,1,5,2,0.647868852,0.352131148
5,59,3159,0,2,0,0.442969016,0.557030984
5,60,1700,1,0,0,0.354117647,0.645882353
5,61,1632,0,3,2,0.629289216,0.370710784
5,62,3465,0,3,0,0.764367816,0.235632184
5,63,2207,0,5,0,0.579008074,0.420991926
5,64,2594,1,3,3,0.399171843,0.600828157
5,65,1828,0,5,0,0.663019694,0.336980306
5,66,1993,0,3,5,0.510286001,0.489713999
5,67,2343,0,2,2,0.590695689,0.409304311
5,68,1632,1,2,5,0.443627451,0.556372549
5,69,1456,0,2,5,0.427197802,0.572802198
5,70,2478,0,2,0,0.43244425,0.56755575
5,71,1991,1,0,5,0.483439861,0.516560139
5,72,1905,1,0,2,0.386243386,0.613756614
5,73,2195,0,5,2,0.633636851,0.366363149
5,74,1754,0,5,0,0.48631699,0.51368301
5,75,2658,1,2,3,0.282051282,0.717948718
5,76,1755,1,5,5,0.40819209,0.59180791
5,77,2863,1,5,5,0.251833741,0.748166259
5,78,1514,0,2,5,0.535006605,0.464993395
5,79,2971,1,0,3,0.364860316,0.635139684
5,80,1826,0,5,5,0.529855437,0.470144563
5,81,1908,0,5,3,0.6354106,0.3645894
5,82,2450,0,0,2,0.457536683,0.542463317
5,83,2532,0,3,0,0.405949256,0.594050744
5,84,1653,0,0,0,0.593466425,0.406533575
5,85,2581,0,0,3,0.418662263,0.581337737
5,86,1539,0,5,5,0.610169492,0.389830508
5,87,1602,1,2,2,0.411267606,0.588732394
5,88,2941,1,5,2,0.611022364,0.388977636
5,89,2425,0,2,2,0.762773723,0.237226277
5,90,1935,0,5,0,0.566143498,0.433856502
5,91,1552,1,2,3,0.43556701,0.56443299
5,92,2729,1,5,5,0.571637963,0.428362037
5,93,1878,1,3,2,0.303603071,0.696396929
5,94,1452,1,0,5,0.424242424,0.575757576
5,95,1693,1,3,0,0.488977956,0.511022044
5,96,1529,1,3,0,0.510250569,0.489749431
5,97,2201,1,3,3,0.297255308,0.702744692
5,98,3317,0,0,0,0.603470437,0.396529563
5,99,1205,0,5,0,0.433195021,0.566804979
5,100,1749,1,3,0,0.383773342,0.616226658
5,101,1554,1,5,5,0.400877835,0.599122165
5,102,1827,0,5,0,0.574654956,0.425345044
5,103,1525,1,2,5,0.450532725,0.549467275
5,104,1791,1,0,5,0.544244844,0.455755156
5,105,1359,0,2,0,0.540838852,0.459161148
5,106,2219,0,3,2,0.582059123,0.417940877
5,107,1546,1,0,2,0.523990861,0.476009139
5,108,1451,1,0,5,0.482816429,0.517183571
5,109,1997,1,5,3,0.533408834,0.466591166
5,110,1996,0,2,0,0.480577137,0.519422863
5,111,1720,1,0,5,0.395348837,0.604651163
5,112,1503,0,0,0,0.598802395,0.401197605
5,113,2481,1,3,3,0.508429459,0.491570541
5,114,1808,1,3,5,0.512950095,0.487049905
5,115,1768,1,0,5,0.309252218,0.690747782
5,116,2272,1,0,5,0.295823096,0.704176904
5,117,1588,0,5,0,0.574468085,0.425531915
5,118,1521,1,5,5,0.393188854,0.606811146
5,119,1654,1,3,5,0.287729196,0.712270804
6,0,1928,0,4,5,0.693983402,0.306016598
6,1,4194,1,1,3,0.419445151,0.580554849
6,2,2641,1,3,3,0.403368421,0.596631579
6,3,2684,0,4,1,0.602831595,0.397168405
6,4,1506,1,1,4,0.424287856,0.575712144
6,5,2147,0,5,1,0.614345599,0.385654401
6,6,2007,0,4,0,0.613353264,0.386646736
6,7,1439,0,4,3,0.532727273,0.467272727
6,8,2377,0,1,4,0.645206114,0.354793886
6,9,1529,0,3,0,0.446697188,0.553302812
6,10,1766,0,1,1,0.660249151,0.339750849
6,11,4347,0,1,1,0.350816655,0.649183345
6,12,1309,0,4,4,0.550802139,0.449197861
6,13,1520,0,4,3,0.567852437,0.432147563
6,14,2229,1,1,1,0.66226138,0.33773862
6,15,4567,1,4,0,0.14977009,0.85022991
6,16,1624,1,4,4,0.439454691,0.560545309
6,17,2488,1,4,5,0.513829787,0.486170213
6,18,1411,0,1,3,0.52614642,0.47385358
6,19,1473,1,0,4,0.681071737,0.318928263
6,20,2715,1,1,0,0.479117415,0.520882585
6,21,1698,0,1,4,0.509127789,0.490872211
6,22,1593,0,4,4,0.637162586,0.362837414
6,23,2855,1,3,3,0.2528,0.7472
6,24,5320,0,0,3,0.735015773,0.264984227
6,25,1752,0,1,3,0.413424867,0.586575133
6,26,1509,1,4,3,0.379615953,0.620384047
6,27,1701,1,0,5,0.398666667,0.601333333
6,28,1350,1,4,3,0.625185185,0.374814815
6,29,1891,0,1,4,0.682707562,0.317292438
6,30,2255,0,5,1,0.433660299,0.566339701
6,31,9549,0,3,3,0.452470664,0.547529336
6,32,759,1,1,1,1,0
6,33,1619,1,3,4,0.394428152,0.605571848
6,34,1815,1,0,5,0.414617006,0.585382994
6,35,2159,0,0,3,0.524497163,0.475502837
6,36,1611,1,3,4,0.468032278,0.531967722
6,37,4682,1,3,4,0.348355404,0.651644596
6,38,1289,1,3,1,0.44666002,0.55333998
6,39,2833,1,1,4,0.646904315,0.353095685
6,40,1394,1,0,0,0.535746606,0.464253394
6,41,1906,1,3,1,0.4795383,0.5204617
6,42,2107,0,4,3,0.691504509,0.308495491
6,43,3027,1,4,5,0.312190287,0.687809713
6,44,2600,1,4,3,0.510892781,0.489107219
6,45,1417,0,4,1,0.577275935,0.422724065
6,46,2295,1,1,4,0.459694989,0.540305011
6,47,3582,0,1,4,0.187156593,0.812843407
6,48,1190,1,3,4,0.523529412,0.476470588
6,49,1701,0,1,5,0.500293945,0.499706055
6,50,3387,0,1,1,0.478594627,0.521405373
6,51,1950,0,4,4,0.601025641,0.398974359
6,52,4977,0,4,3,0.410890094,0.589109906
6,53,1650,0,4,0,0.612121212,0.387878788
6,54,1315,1,3,4,0.537642586,0.462357414
6,55,2396,0,3,3,0.660267112,0.339732888
6,56,2956,0,4,1,0.641537324,0.358462676
6,57,2401,0,3,3,0.496043315,0.503956685
6,58,1843,1,5,4,0.637883008,0.362116992
6,59,971,0,0,1,0.695159629,0.304840371
6,60,2911,1,3,0,0.495794954,0.504205046
6,61,1357,0,3,4,0.511754069,0.488245931
6,62,2067,0,1,1,0.593505713,0.406494287
6,63,2047,0,5,4,0.571079629,0.428920371
6,64,3643,0,0,4,0.839692561,0.160307439
6,65,2231,0,3,1,0.507853403,0.492146597
6,66,2366,1,5,5,0.610312764,0.389687236
6,67,2632,1,3,4,0.439420544,0.560579456
6,68,1651,0,1,3,0.600803751,0.399196249
6,69,1586,0,0,1,0.450189155,0.549810845
6,70,1296,0,4,4,0.488425926,0.511574074
6,71,1235,1,0,0,0.514979757,0.485020243
6,72,1516,1,1,5,0.484828496,0.515171504
6,73,2250,0,4,1,0.647619048,0.352380952
6,74,2296,1,0,1,0.523083624,0.476916376
6,75,1628,0,4,0,0.510822511,0.489177489
6,76,2304,0,4,1,0.747395833,0.252604167
6,77,1846,1,4,4,0.493001555,0.506998445
6,78,1605,0,4,0,0.303618711,0.696381289
6,79,1271,0,5,0,0.445564516,0.554435484
6,80,2963,0,4,3,0.382096975,0.617903025
6,81,2341,1,1,1,0.274241777,0.725758223
6,82,2313,1,3,0,0.268050151,0.731949849
6,83,1339,1,4,1,0.442120986,0.557879014
6,84,1323,0,5,5,0.611026034,0.388973966
6,85,2284,1,4,1,0.285198556,0.714801444
6,86,1511,0,5,4,0.504301787,0.495698213
6,87,1688,1,3,4,0.366113744,0.633886256
6,88,848,1,4,4,0.474056604,0.525943396
6,89,2451,1,3,4,0.292420538,0.707579462
6,90,1051,0,0,0,0.555555556,0.444444444
6,91,1537,1,0,4,0.363044893,0.636955107
6,92,1026,0,0,0,0.555555556,0.444444444
6,93,1821,1,1,5,0.262493136,0.737506864
6,94,1019,0,1,0,0.858684985,0.141315015
6,95,1082,1,4,4,0.303142329,0.696857671
6,96,2864,1,4,1,0.384078212,0.615921788
6,97,2367,1,1,4,0.168990283,0.831009717
6,98,1091,0,1,0,0.658111824,0.341888176
6,99,1598,1,3,1,0.476846058,0.523153942
6,100,1885,1,1,1,0.339522546,0.660477454
6,101,1530,0,5,0,0.483233018,0.516766982
6,102,1104,0,4,3,0.59692029,0.40307971
6,103,1021,0,4,4,0.417989418,0.582010582
6,104,1850,0,3,4,0.564975678,0.435024322
6,105,1320,1,1,1,0.26969697,0.73030303
6,106,904,1,0,4,0.511061947,0.488938053
6,107,1339,1,1,1,0.229255774,0.770744226
6,108,1143,0,3,3,0.421697288,0.578302712
6,109,1422,0,4,0,0.513361463,0.486638537
6,110,1125,1,4,4,0.377777778,0.622222222
6,111,1384,0,4,3,0.518786127,0.481213873
6,112,1261,1,0,4,0.469468676,0.530531324
6,113,1501,0,5,1,0.558960693,0.441039307
6,114,1148,1,1,4,0.452961672,0.547038328
6,115,1303,1,4,1,0.319263239,0.680736761
6,116,1263,1,0,3,0.431512272,0.568487728
6,117,1326,1,3,1,0.505279035,0.494720965
6,118,6668,0,1,3,0.535424295,0.464575705
6,119,1010,1,0,4,0.58019802,0.41980198
7,0,2562,0,1,1,0.736526946,0.263473054
7,1,3709,0,5,2,0.600945307,0.399054693
7,2,3707,0,2,2,0.600755328,0.399244672
7,3,1775,0,3,1,0.628732394,0.371267606
7,4,2242,0,2,0,0.670829616,0.329170384
7,5,7777,1,1,5,0.166388067,0.833611933
7,6,3068,1,2,1,0.315514993,0.684485007
7,7,4508,0,4,2,0.692326981,0.307673019
7,8,3300,1,1,4,0.269090909,0.730909091
7,9,1901,1,1,2,0.36296686,0.63703314
7,10,2798,1,4,2,0.390278771,0.609721229
7,11,6463,1,0,1,0.21371034,0.78628966
7,12,2423,1,1,5,0.387123401,0.612876599
7,13,3995,0,5,5,0.652655496,0.347344504
7,14,4172,1,1,2,0.207574305,0.792425695
7,15,2646,0,2,0,0.40287226,0.59712774
7,16,3748,1,0,0,0.499141385,0.500858615
7,17,3971,0,1,3,0.536388819,0.463611181
7,18,4791,0,3,0,0.400751409,0.599248591
7,19,6822,1,4,5,0.535904672,0.464095328
7,20,7438,1,2,2,0.33277592,0.66722408
7,21,4818,0,5,3,0.557471264,0.442528736
7,22,2526,0,5,0,0.568663594,0.431336406
7,23,4766,0,5,3,0.517200191,0.482799809
7,24,2008,1,5,2,0.360557769,0.639442231
7,25,2589,1,0,5,0.259213251,0.740786749
7,26,2672,1,5,5,0.295658683,0.704341317
7,27,3508,1,0,2,0.257696693,0.742303307
7,28,2744,0,3,2,0.346574344,0.653425656
7,29,6724,0,2,3,0.576959248,0.423040752
7,30,4206,1,0,1,0.183547313,0.816452687
7,31,3373,1,5,1,0.29787234,0.70212766
7,32,2463,0,1,1,0.625,0.375
7,33,3506,1,2,1,0.436394752,0.563605248
7,34,2164,1,2,5,0.299084435,0.700915565
7,35,2248,0,1,2,0.608540925,0.391459075
7,36,1490,1,3,2,0.387596899,0.612403101
7,37,2130,1,1,3,0.320850202,0.679149798
7,38,1253,0,2,2,0.529928172,0.470071828
7,39,3991,1,1,2,0.307692308,0.692307692
7,40,2772,0,5,2,0.73180778,0.26819222
7,41,2700,1,0,3,0.410126582,0.589873418
7,42,2661,0,4,1,0.527141134,0.472858866
7,43,1749,1,1,3,0.404025881,0.595974119
7,44,2555,0,2,1,0.546821931,0.453178069
7,45,2085,0,2,3,0.701624815,0.298375185
7,46,2682,0,3,5,0.53803132,0.46196868
7,47,3236,1,2,4,0.401112485,0.598887515
7,48,2828,1,1,1,0.282178218,0.717821782
7,49,2501,0,5,0,0.617353059,0.382646941
7,50,2631,0,2,1,0.597491448,0.402508552
7,51,4864,1,2,1,0.474703036,0.525296964
7,52,1410,0,2,2,0.633333333,0.366666667
7,53,1475,1,1,2,0.386440678,0.613559322
7,54,4804,0,5,2,0.31752809,0.68247191
7,55,1677,1,2,2,0.382826476,0.617173524
7,56,2396,1,2,5,0.204507513,0.795492487
7,57,2395,0,2,1,0.45302714,0.54697286
7,58,2022,1,0,2,0.439169139,0.560830861
7,59,1751,1,0,5,0.364363221,0.635636779
7,60,2889,0,5,1,0.393561786,0.606438214
7,61,1270,0,3,5,0.606299213,0.393700787
7,62,4447,0,1,0,0.279289409,0.720710591
7,63,2915,0,3,1,0.701200686,0.298799314
7,64,9013,1,4,3,0.325280278,0.674719722
7,65,1853,1,2,5,0.431732326,0.568267674
7,66,3567,1,2,5,0.338099243,0.661900757
7,67,4428,0,5,5,0.474766355,0.525233645
7,68,3230,1,2,4,0.333126935,0.666873065
7,69,4884,0,2,5,0.373669124,0.626330876
7,70,2585,1,2,2,0.594197292,0.405802708
7,71,3986,1,2,2,0.450075263,0.549924737
7,72,2925,0,0,0,0.385982906,0.614017094
7,73,2860,0,4,0,0.416849015,0.583150985
7,74,2888,0,3,0,0.465027701,0.534972299
7,75,3153,0,1,2,0.428163654,0.571836346
7,76,3830,1,3,1,0.311749347,0.688250653
7,77,2264,1,0,2,0.34540636,0.65459364
7,78,3281,1,1,5,0.415726913,0.584273087
7,79,3370,0,1,0,0.559201141,0.440798859
7,80,2827,1,2,3,0.590414821,0.409585179
7,81,3953,1,5,5,0.247660005,0.752339995
7,82,6634,0,3,2,0.435936087,0.564063913
7,83,3319,1,2,5,0.581889506,0.418110494
7,84,1949,0,2,1,0.668040024,0.331959976
7,85,2403,0,4,2,0.705882353,0.294117647
7,86,1743,1,1,2,0.374641423,0.625358577
7,87,2682,1,0,1,0.321281841,0.678718159
7,88,2349,0,2,2,0.473579262,0.526420738
7,89,2716,1,4,1,0.558668291,0.441331709
7,90,6127,0,5,2,0.670759922,0.329240078
7,91,2647,0,2,2,0.697930427,0.302069573
7,92,3192,1,1,1,0.368707483,0.631292517
7,93,2950,0,5,0,0.444118878,0.555881122
7,94,1723,1,5,3,0.410996564,0.589003436
7,95,2383,0,1,2,0.648622982,0.351377018
7,96,1962,1,1,5,0.305378832,0.694621168
7,97,3720,0,1,4,0.502419355,0.497580645
7,98,3087,0,5,4,0.42366277,0.57633723
7,99,1255,0,5,2,0.638247012,0.361752988
7,100,3736,1,1,0,0.505678023,0.494321977
7,101,1760,0,2,1,0.695114007,0.304885993
7,102,1405,0,2,1,0.51316726,0.48683274
7,103,2316,0,1,2,0.432642487,0.567357513
7,104,1680,1,2,1,0.444171779,0.555828221
7,105,3267,1,3,5,0.475529101,0.524470899
7,106,3536,1,3,4,0.470430108,0.529569892
7,107,1581,1,2,2,0.339025933,0.660974067
7,108,1304,1,1,2,0.433823529,0.566176471
7,109,2650,1,0,3,0.383110196,0.616889804
7,110,1761,1,2,5,0.475728155,0.524271845
7,111,2423,1,5,1,0.419311578,0.580688422
7,112,1690,1,0,4,0.453254438,0.546745562
7,113,2103,0,5,2,0.713742273,0.286257727
7,114,1738,1,2,2,0.280782509,0.719217491
7,115,3921,0,2,0,0.582109043,0.417890957
7,116,2330,0,5,1,0.660686827,0.339313173
7,117,1808,1,0,5,0.372368421,0.627631579
7,118,1669,1,2,2,0.35610766,0.64389234
7,119,2295,0,2,4,0.727983325,0.272016675
8,0,6280,0,3,3,0.683042789,0.316957211
8,1,3262,0,1,1,0.656021291,0.343978709
8,2,2781,1,5,1,0.307630198,0.692369802
8,3,4808,1,4,0,0.440944882,0.559055118
8,4,3763,0,2,4,0.773466476,0.226533524
8,5,2120,1,0,3,0.395283019,0.604716981
8,6,4439,1,0,1,0.553349876,0.446650124
8,7,2881,1,2,4,0.375583204,0.624416796
8,8,8834,1,5,3,0.408125146,0.591874854
8,9,2776,0,4,1,0.682907348,0.317092652
8,10,1966,1,1,4,0.433376455,0.566623545
8,11,2514,0,0,5,0.581787521,0.418212479
8,12,10046,1,3,3,0.706976244,0.293023756
8,13,4799,1,3,5,0.504456328,0.495543672
8,14,2205,0,3,0,0.596371882,0.403628118
8,15,1809,1,4,4,0.588098016,0.411901984
8,16,5917,1,4,3,0.735449735,0.264550265
8,17,5962,1,1,1,0.458993312,0.541006688
8,18,3225,0,2,1,0.755658915,0.244341085
8,19,3906,0,1,4,0.54889913,0.45110087
8,20,9244,1,5,4,0.615005599,0.384994401
8,21,3254,0,0,0,0.759312321,0.240687679
8,22,7203,1,4,0,0.375704989,0.624295011
8,23,3248,0,2,2,0.523169913,0.476830087
8,24,9608,1,5,1,0.318803143,0.681196857
8,25,2238,0,5,0,0.61191067,0.38808933
8,26,2748,0,4,4,0.608660786,0.391339214
8,27,3612,1,3,0,0.372369878,0.627630122
8,28,2269,0,5,0,0.690802348,0.309197652
8,29,1844,0,3,4,0.614938828,0.385061172
8,30,3228,1,1,0,0.60726525,0.39273475
8,31,2352,1,4,5,0.305836951,0.694163049
8,32,6776,0,5,4,0.62410908,0.37589092
8,33,2230,1,3,5,0.32284264,0.67715736
8,34,2359,0,1,4,0.515320334,0.484679666
8,35,1954,1,3,1,0.317170565,0.682829435
8,36,3237,1,0,4,0.184531886,0.815468114
8,37,1781,0,3,1,0.596244131,0.403755869
8,38,4639,1,5,4,0.358950759,0.641049241
8,39,2979,0,3,4,0.600880411,0.399119589
8,40,1878,1,4,5,0.480830671,0.519169329
8,41,1993,0,1,1,0.710900474,0.289099526
8,42,4066,1,3,5,0.562715199,0.437284801
8,43,1666,0,1,1,0.729891957,0.270108043
8,44,2165,1,0,0,0.424018476,0.575981524
8,45,1595,1,3,4,0.397492163,0.602507837
8,46,1735,0,1,3,0.612940497,0.387059503
8,47,1822,1,0,5,0.31043257,0.68956743
8,48,2027,0,4,5,0.520473606,0.479526394
8,49,2905,0,1,5,0.580378657,0.419621343
8,50,1535,0,4,4,0.504234528,0.495765472
8,51,1528,0,4,2,0.601439791,0.398560209
8,52,1831,1,0,3,0.349535773,0.650464227
8,53,2177,1,1,4,0.327974277,0.672025723
8,54,2255,0,4,3,0.588913525,0.411086475
8,55,1615,1,0,5,0.351702786,0.648297214
8,56,2366,1,4,1,0.460693153,0.539306847
8,57,1262,0,4,4,0.653724247,0.346275753
8,58,1535,1,4,1,0.411726384,0.588273616
8,59,1314,1,1,3,0.397260274,0.602739726
8,60,4734,0,0,2,0.547739755,0.452260245
8,61,4219,0,3,3,0.709719,0.290281
8,62,2133,0,3,5,0.5302391,0.4697609
8,63,3283,1,1,2,0.442670073,0.557329927
8,64,1390,1,4,4,0.595704949,0.404295051
8,65,1494,1,3,1,0.344042838,0.655957162
8,66,1043,0,5,5,0.523489933,0.476510067
8,67,1583,0,1,5,0.679090335,0.320909665
8,68,1951,1,4,0,0.327011789,0.672988211
8,69,1185,0,0,4,0.585654008,0.414345992
8,70,1984,0,4,0,0.633886256,0.366113744
8,71,1339,0,5,4,0.559372666,0.440627334
8,72,1286,0,5,0,0.555209953,0.444790047
8,73,1944,0,3,3,0.66396292,0.33603708
8,74,1853,1,0,0,0.337121212,0.662878788
8,75,2109,0,0,3,0.553344389,0.446655611
8,76,1583,1,5,0,0.533435819,0.466564181
8,77,1535,1,1,0,0.432160804,0.567839196
8,78,1668,1,4,2,0.455782313,0.544217687
8,79,1780,0,3,2,0.642375169,0.357624831
8,80,2931,1,3,4,0.299334812,0.700665188
8,81,2067,0,3,0,0.64803805,0.35196195
8,82,1560,1,0,0,0.398467433,0.601532567
8,83,2001,0,5,4,0.508366994,0.491633006
8,84,1441,1,5,0,0.36017316,0.63982684
8,85,1422,1,4,3,0.418011895,0.581988105
8,86,3294,0,0,0,0.488662504,0.511337496
8,87,1937,0,4,0,0.595434369,0.404565631
8,88,1752,1,0,5,0.389003436,0.610996564
8,89,1688,0,5,0,0.59180791,0.40819209
8,90,1085,1,0,4,0.428842505,0.571157495
8,91,1381,1,4,3,0.448430493,0.551569507
8,92,1506,0,5,3,0.738167939,0.261832061
8,93,1745,0,0,5,0.489448604,0.510551396
8,94,2935,0,1,5,0.582372323,0.417627677
8,95,1693,0,4,3,0.495844875,0.504155125
8,96,9412,0,5,1,0.488193424,0.511806576
8,97,2314,0,3,4,0.32361516,0.67638484
8,98,1464,1,5,5,0.369155045,0.630844955
8,99,2187,1,4,5,0.275229358,0.724770642
8,100,1468,0,0,0,0.565217391,0.434782609
8,101,1348,1,1,1,0.457407407,0.542592593
8,102,1945,1,2,2,0.590405904,0.409594096
8,103,1382,1,0,5,0.51600388,0.48399612
8,104,1886,0,1,0,0.35744089,0.64255911
8,105,3569,0,4,5,0.563513927,0.436486073
8,106,3349,0,0,4,0.422667097,0.577332903
8,107,1595,1,2,3,0.44666155,0.55333845
8,108,1380,1,1,1,0.433843384,0.566156616
8,109,1668,1,2,4,0.457813646,0.542186354
8,110,2449,0,0,1,0.476599809,0.523400191
8,111,1612,1,4,4,0.331360947,0.668639053
8,112,1495,0,5,3,0.432786885,0.567213115
8,113,1574,1,2,0,0.537878788,0.462121212
8,114,2403,0,0,1,0.557925351,0.442074649
8,115,1463,0,0,4,0.346623271,0.653376729
8,116,2565,1,4,2,0.473071952,0.526928048
8,117,1537,0,5,3,0.42707494,0.57292506
8,118,2100,0,4,1,0.486666667,0.513333333
8,119,1383,0,1,3,0.522666667,0.477333333
9,0,4076,1,1,2,0.453035807,0.546964193
9,1,7342,0,3,2,0.446642686,0.553357314
9,2,7926,1,4,5,0.360585415,0.639414585
9,3,7862,0,4,1,0.603790384,0.396209616
9,4,9211,0,5,2,0.46624377,0.53375623
9,5,6437,0,2,1,0.475842784,0.524157216
9,6,8887,1,2,2,0.366335476,0.633664524
9,7,7906,0,0,0,0.509612952,0.490387048
9,8,7682,0,2,1,0.617974514,0.382025486
9,9,12700,1,1,0,0.202992126,0.797007874
9,10,10860,0,5,4,0.456232903,0.543767097
9,11,5201,0,4,1,0.601021929,0.398978071
9,12,6160,0,1,2,0.660818713,0.339181287
9,13,5265,1,0,2,0.30351377,0.69648623
9,14,7706,0,5,2,0.484077282,0.515922718
9,15,7950,0,3,2,0.698589657,0.301410343
9,16,3178,1,0,2,0.315292637,0.684707363
9,17,5989,1,2,5,0.203038905,0.796961095
9,18,3409,1,2,2,0.422411264,0.577588736
9,19,2703,1,2,3,0.312524234,0.687475766
9,20,6270,1,5,5,0.506083525,0.493916475
9,21,3970,0,1,0,0.532305674,0.467694326
9,22,8677,1,2,2,0.207726562,0.792273438
